fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
9.424191456434283,0.2797262253304453,0.30264809393041847,7.508661503912286,0.04449775868087178,11.132404696520924,129.07764976260998,0.9975451969023474,3.0460278591043726,0.5223743192608638,9.368491831130365,3
7.854210157339384,0.4508129078610336,0.37941519101256976,1.2188303820251396,0.034282455730377095,5.0,54.74035415698325,0.9926861635595684,3.034935694379888,0.5155205033673186,10.324678471899443,3
7.615494788913654,0.5106197915565462,0.26467621503918337,6.656636259853347,0.05043663192609103,108.35338562038956,327.77612836393706,0.9950462065830901,3.1712673614781797,0.4593524300783668,11.0,3
7.893922753283721,0.45114918545972094,0.3471756910131349,13.841293062946605,0.052481105621015815,36.206077246716276,319.7576862673823,0.9986596024166988,3.068243089868651,0.5763381292495627,10.74581219118214,3
6.043708653754555,0.23390728365613614,0.3851655529052252,1.794039423718117,0.04240397595650051,16.576161053341348,110.21854326877278,0.9914827814903159,3.432516538498178,0.43,11.273509855929529,3
8.144470691794314,0.4174866983495418,0.39016558117756717,1.2403311623551343,0.03460496743532702,5.0,52.160260517383875,0.9928302187877794,3.0177350701158923,0.4875694889383254,10.238675350579463,3
8.24455486379121,0.4672622195874346,0.3651226932833254,6.621091016877676,0.0637684039924988,36.97546134333492,174.5613466416627,0.9968929831669793,3.233719326679169,0.4320705735083611,9.24386533583373,3
7.513054274617029,0.25451696819231684,0.23741515903841587,8.167358401744151,0.05590599503464553,83.4934965095446,207.41776043459802,0.9963002601396183,3.310600685807208,0.5712794134998812,9.580678727692673,3
8.425335786717772,0.23,0.3619214417145595,4.832766461047292,0.04424451636174962,20.42356748563215,115.7685766858238,0.9948187892629311,3.195152188186461,0.477685766858238,10.483404192369088,3
7.9560447831851775,0.6045049706493877,0.4366480070061761,11.123084643061656,0.22812064476419974,33.74726377580237,224.19776084074113,0.9982719776084074,2.8840111957962944,0.717582086725929,9.165385580382706,3
8.399645338052665,0.2929641251848276,0.43087505107755486,3.1885690935974917,0.028616082373761755,5.0,25.175010215510973,0.9925585731798019,3.124749693534671,0.3303035057574295,11.276783525247648,3
8.341119874091415,0.30239516542599365,0.2673852982262321,5.871460274789348,0.04928342381215421,9.369264911311605,131.84829799651033,0.9965628761648736,3.098922052660652,0.5097804636522257,9.217365563826709,3
5.0029101718240785,0.22340254830978687,0.22626553408453917,7.17262858308076,0.04716186876051037,59.70536419722005,164.46893183092166,0.9970891300912658,3.3453106816907834,0.4512033977463825,8.336101932391475,3
7.3401386224617475,0.3124771116452587,0.25880722088685326,4.496560285122307,0.050743133493577605,7.717891686697201,131.64909738914335,0.9953768375300458,3.176674080729364,0.49341747268960134,9.344493871529092,3
8.112681312082,0.31153238568881175,0.4249669681899235,3.4586528827463523,0.027350064612126468,5.0,23.993393637984706,0.9923560103379403,3.160198190860459,0.3378996123272412,11.529987077574706,3
6.169452900452485,0.2490866848155238,0.31332300732683593,12.674818847894173,0.055392155810998926,47.335398534632816,160.78740942394708,0.9970087719204141,3.283653260737905,0.5005985507831534,9.893704711973543,3
7.73581588834181,0.420889577354151,0.23935091834083772,3.796870988792074,0.04423558309416604,140.2800619618736,279.99405178695207,0.9928284846204042,3.1460098252016455,0.37276441690583395,11.0,3
7.674094611313081,0.23687650898114487,0.4212590538868692,5.873853174329903,0.03056174550942757,8.123491018855136,113.37288742639718,0.9939237324558383,3.342590538868692,0.46748189222626163,11.075301796228972,3
8.243441095448244,0.26640119865086354,0.3735988013491365,7.569676713655266,0.037642674657672424,12.06942123439666,54.20826370318998,0.9937714650684656,3.1149361301853484,0.35712095892069085,10.821081849577604,3
9.223743268671774,0.24391681625173836,0.27433273499304645,10.007974256919276,0.04424611006571599,107.74521255528573,205.8457510615439,0.994743155290977,2.92350089751043,0.4035008975104303,10.764991024895698,3
6.1587831721694135,0.23103042069576465,0.3592737862618819,0.9885177948141042,0.04873307446931775,22.042200678047152,110.79391586084706,0.9915690873791271,3.3864867311322344,0.43,11.072129448703526,3
6.748933563932617,0.4100714462193329,0.3080285784877332,3.2793331686195595,0.05400476308128886,48.394284302453364,170.00476308128887,0.9968383847581399,3.3211638005822044,0.40878856860490675,8.260095261625777,3
7.9285955895196745,0.523143823580787,0.2918116177583718,9.48498015866106,0.05252397059679783,85.18392637554408,340.0914265211072,0.9966534573595343,3.1295205880640435,0.5136232355167436,11.0,3
8.834692115157521,0.4440806633366364,0.30482943262796425,8.05582519783366,0.06953743846456639,37.09525865649559,188.63269712106197,0.997330615769685,3.137142240305132,0.43306157696849584,9.074833750492038,3
7.183017156708098,0.34656549014659127,0.3283017156708098,9.372863728521285,0.03733586274633522,14.17362255242185,64.50569117925424,0.9935107208827055,3.208453480450923,0.4232448038782674,11.317362255242186,3
8.210988218870105,0.4624461357509282,0.36453892554556705,6.81811262837112,0.06368083883183506,37.09221489088659,174.26946277278353,0.9968966317153403,3.2338652686136085,0.4341137605905153,9.273053722721647,3
7.027969042375786,0.2873209337029391,0.27994108102974113,3.183907127127359,0.052273798526731974,13.809611786144167,125.64868305741776,0.9942749769061372,3.2235131694258223,0.47458294843561927,9.78989139960462,3
4.7346310269839815,0.21757034147588453,0.23616881954212288,5.449566440720295,0.04058874536385848,70.16881954212286,162.24349661080444,0.9965787559790263,3.366536897301602,0.43383118045787716,8.308440977106143,3
6.522135516694215,0.308967719936529,0.2668854206677686,5.036005714472729,0.04868854206677686,246.19545860720655,427.5892158091901,0.9943152252784767,3.3724583173289253,0.6383114579332232,10.584427103338843,3
7.012691986957794,0.4231024857007941,0.4008461324638529,10.057756214251985,0.14393137408468454,35.46474448067279,214.18332870050148,0.996673268642756,3.003096201956331,0.5921153311596323,9.592948896134558,3
6.039245051747607,0.23401887370630983,0.3861698633567884,1.8252846377667498,0.0421584778461184,16.364139958011343,110.19622525873804,0.9914794337888108,3.4343019793009573,0.43,11.281321159441687,3
6.713202635355409,0.25849773791961284,0.3363278038034981,14.766163982136188,0.05936571156605876,42.734439239300386,161.8330819910681,0.9970443247876963,3.246009048321549,0.5173293118570895,10.416540995534048,3
7.636494186939123,0.3800187311695263,0.3545477249902456,10.190142815792107,0.06218215874853684,39.09045500195088,169.2738624951228,0.996959076718811,3.2363630687524387,0.4690829625341404,9.77261375048772,3
8.0187434224615,0.25732635234700835,0.22336823826495836,12.283106188367201,0.06517696274512748,61.720769310685455,202.0799305406842,0.9971711692275725,3.1617033256085585,0.5347574194888918,9.693054093880333,3
5.87184899702041,0.23820377507448973,0.4238339756704076,2.9970570208571248,0.03295169483612259,8.412827358469507,109.35924498510205,0.9913538867477653,3.5012604011918356,0.43,11.574264255214281,3
7.748411212438523,0.24121028031096306,0.2507110593262467,14.101814634724208,0.06366565417102968,40.06051401554815,198.25264797926914,0.9970605140155482,3.057579439378074,0.4812102803109631,9.893948598445185,3
7.744501528375196,0.2897889908574127,0.3502110091425873,9.066495414874412,0.03779859327238275,13.784525996210263,59.35357798863079,0.9937402813455235,3.169507645333963,0.3758311926859302,11.117327217527228,3
4.280610307241528,0.2161285443013814,0.23096732368689835,4.98553336371703,0.041,65.75730469786531,158.90240325090005,0.9968161566366647,3.4241917359765592,0.44612638335035615,8.045141772055256,3
8.398682286767961,0.5363277260281603,0.35853109041126413,2.1009412237371707,0.06242184840187735,38.293781917747175,178.42184840187736,0.996811450085114,3.257193952145732,0.38858756383549437,8.428436968037547,3
9.082361231969822,0.24117643988159324,0.2864706803552202,7.68237428229269,0.0374705759526373,123.35295806512372,208.9411519052746,0.9940617617887514,2.9764685923035614,0.4094109970398313,10.81176961894508,3
7.987676398502649,0.3273973033208554,0.39397303320855404,3.713656228957425,0.034301348339572296,17.479460664171082,88.19190996256621,0.9917767011365776,3.2104107867165785,0.3408215734331568,12.165757298876986,3
8.283600198928653,0.6240166583779727,0.43442665340475645,7.722998508035097,0.18709930382558304,33.31966683244055,212.61499254017548,0.9978204997513391,2.9850800596785962,0.6249199403214039,8.908199900535672,3
7.908108807411547,0.6389574390470869,0.45872575883532846,10.657340852410222,0.2418337900200583,33.02896002646981,228.6159694770153,0.9983208512190582,2.871969281799947,0.7387257588353284,9.122009620117055,3
7.8719615252601685,0.5208784610104068,0.28690333218921465,8.97338577818353,0.05214641016840113,89.37484713074747,337.86381999356666,0.9963627358296688,3.1370717966319774,0.5038066643784294,11.0,3
8.042888813446224,0.3177566101641059,0.41142962711487413,1.0949047457384764,0.03520381017046094,18.734603390153644,97.83650847538412,0.9911612169491795,3.2208137627210203,0.3334677288194835,12.228592542297482,3
7.912963870068476,0.4703038089279433,0.32251855480273905,12.073597182546495,0.054251855480273906,105.16546357505644,386.6988622199868,0.9981872914142706,3.1499257807890437,0.632748144519726,10.862592774013695,3
7.792472004034465,0.4369460805648252,0.34676988801613784,13.595782249763406,0.05183182082582058,36.307527995965536,313.04164666708164,0.9984526428882303,3.0723011198386216,0.5686278723066194,10.709289921452408,3
6.707888975879514,0.24997078157081662,0.2600876552875502,1.5703068082824512,0.04098831262832665,118.51607013605086,215.9766252566533,0.9948972242492276,3.5481008021030798,0.6292695392704154,9.404674948669342,3
10.231260356705375,0.1744478592720052,0.4685847720498165,1.4646961348655299,0.036696736867817825,5.0,32.71695440996331,0.9938514778988509,2.898491367701101,0.28181957879309305,9.660652626436434,3
7.881041232437045,0.2565613401802058,0.22719329909897096,11.162363364001507,0.06265242259467915,67.64961360340499,203.53345365760896,0.9969340154558638,3.202248970449092,0.5447025776573245,9.662453607208233,3
7.048069420419313,0.4588416522515878,0.2251930579580687,1.9415780979717272,0.04622104130628969,142.8648594293519,295.62087992091784,0.9927245661223792,3.2802461991750325,0.4037548767274466,10.792277681677252,3
9.454524693722579,0.26707309072074104,0.4386860997675029,1.3373721995350056,0.036060582993025087,5.0,40.5153360557993,0.9934803937368846,2.940102240371995,0.36141614060449245,9.850511201859977,3
7.313970118858062,0.4667423783849932,0.2265121340522019,2.604698161990177,0.04606969513539973,144.40681405464937,298.24346659722727,0.992544197254013,3.208369634603591,0.37093030486460027,11.0,3
8.429526018154258,0.25823815045385645,0.21381734068331099,16.00326013401397,0.07303098274962105,40.91190752269282,197.11745663640957,0.9979119075226929,3.023523699092287,0.49823815045385644,9.808809247730718,3
8.887550135465784,0.5988520776889257,0.3941633243022811,3.193373984006625,0.09751339657257549,33.822958446221485,189.96686992003313,0.9970655623306678,3.166265040639735,0.443734959360265,8.606224932267109,3
5.10193767503983,0.22443888264576567,0.22580494104632637,7.428257719288863,0.04792184727356148,59.17568220327533,165.39011790734725,0.9971149233014057,3.3360988209265274,0.4525851768610209,8.377555305830626,3
5.814529471830347,0.2429437793201406,0.2983070161158993,11.309728737809026,0.05279848460183715,50.33859677682014,160.10486436890452,0.9969855653885428,3.3082248827194376,0.4896778299024722,9.552432184452256,3
11.64074433985704,0.23026542610023829,0.3815925566014296,10.898276163818917,0.033867286949880865,14.734573899761731,122.62840345966643,0.9994770420757999,2.9459255660142962,0.5468148867971409,9.753085220047653,3
8.948414158002745,0.2896843548325007,0.28715767026055444,6.78946326209717,0.046600030464639036,10.357883513027723,130.29475447952785,0.9971136779572584,3.0692634946091686,0.5168420250930552,9.302104301116662,3
9.499477590535049,0.2619118321978277,0.44035102187166847,1.3407020437433368,0.03611053065615005,5.0,40.11575475079957,0.9935027036930804,2.9374383650053306,0.35708734313366197,9.837191825026652,3
6.16728319984911,0.23081792000377227,0.3573612800339502,0.9290176010562297,0.04920057599170105,22.44595199283273,110.83641599924555,0.9915754623998868,3.383086720060356,0.43,11.057254400264057,3
6.999020802361187,0.2488925155468104,0.2633224533595688,2.319701694966759,0.04055700621872417,119.10911644925427,215.11401243744834,0.994794788976947,3.4780135105426773,0.6023128886702604,9.577197512510333,3
6.103832964045853,0.23240417589885368,0.37163758308968314,1.3731692516790313,0.0457108130225219,19.432065792178005,110.51916482022926,0.9915278747230344,3.4084668143816588,0.43,11.168292312919757,3
6.266832826744466,0.23,0.35035803300041674,0.8241181068111505,0.050797114633097155,23.892590099874965,111.14321320016671,0.9916966689101125,3.3647488493272206,0.4314321320016671,10.984485236648606,3
7.959222393535211,0.6024924840943666,0.4353240026936622,11.152742339661966,0.22722032183169028,33.78963191380281,224.03888032323945,0.9982703888032324,2.8848055983838026,0.7163110425859157,9.169092792457745,3
9.849340344755985,0.23,0.36955003756119276,7.47734635454683,0.03992164538199076,18.134988731642167,118.82001502447712,0.9968785101415221,3.083266115769173,0.5082001502447712,10.152831705681646,3
7.51484801251817,0.3017345284506541,0.4262812158998546,1.8880428682329202,0.03174375682002907,13.917209665094484,100.08279033490551,0.9911628121589985,3.3036400623476014,0.35454668744920054,12.180157443505088,3
10.706415480933238,0.2528889783060485,0.3443949226350357,9.44690712234094,0.03883211764238802,13.219746131751783,125.79754179296148,0.9987081442734046,2.9834076160474465,0.5372839009410842,9.54740681129301,3
10.787828587280183,0.23,0.37457765314614383,9.220253090663196,0.037072663217185164,16.62670405615685,120.83106125845754,0.9982359663494589,3.009527753856557,0.5283106125845753,9.9349683636671,3
8.01676577000771,0.3091839722556526,0.25682493204676266,5.38115755931398,0.05071661636508221,8.841246602338133,132.67804105346866,0.9962686945355884,3.114762601929856,0.5060089043024152,9.172106851628982,3
7.362717456272846,0.40406958600731085,0.34627174562728463,5.850737857052209,0.03589826034981723,10.22021596199738,61.271085787088765,0.9931010041996979,3.1401673666163186,0.47356088775639704,10.922021596199738,3
7.2221699703932325,0.3590943905258346,0.33221699703932334,8.605468580292632,0.037022640236854136,13.312260651348872,63.80094053292181,0.9934214524675035,3.1935754112505714,0.43420759171010526,11.231226065134887,3
7.696702224859888,0.5903049882990836,0.4464468149906592,10.475762470747709,0.22107252869253177,33.56471604205587,224.0634765813095,0.9979272874122431,2.900494666271017,0.7061170374766479,9.212943208411174,3
